1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,target
0,2,14,0,2,3,1,0,0,1,0,1,6,5,3,0,0,0,1,0,0,1,0,0,0,1
0,5,0,7,2,4,1,0,0,1,0,2,6,4,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,2,3,0,1,1,0,1,1,1,8,4,0,0,0,1,0,0,0,0,0,0,1
0,0,7,11,1,4,0,0,0,0,0,2,9,7,1,0,0,0,0,0,0,0,0,0,0,1
0,0,9,0,1,8,0,0,0,2,0,3,15,11,5,1,0,0,1,0,0,0,0,0,0,1
0,0,0,7,1,3,1,0,0,0,0,3,12,6,3,0,0,0,1,0,0,0,0,0,0,1
0,0,9,8,3,3,1,0,0,0,0,2,12,7,3,1,0,0,1,0,0,0,1,0,0,1
0,0,12,0,2,2,2,0,0,0,1,3,3,8,2,0,0,0,1,0,0,1,0,0,0,1
0,0,8,15,1,3,3,0,1,0,0,3,8,7,3,0,0,0,0,0,0,0,0,0,0,1
0,0,9,0,1,3,1,0,1,0,0,1,3,7,3,0,1,0,1,0,0,0,0,0,0,1
0,0,10,0,2,2,1,0,2,1,0,3,5,8,2,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,2,2,0,0,0,1,0,2,10,10,3,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,2,3,2,1,0,1,0,2,3,9,5,0,0,0,1,0,0,0,0,0,0,1
0,0,26,6,4,5,2,0,1,0,0,2,8,12,3,0,1,0,0,0,0,0,1,0,0,1
0,0,0,7,1,1,0,0,0,0,0,1,1,7,3,0,1,0,0,0,0,0,0,0,0,1
0,0,9,7,0,0,1,0,0,0,0,3,10,5,1,0,1,0,1,0,0,0,0,0,0,1
0,0,19,15,4,7,1,0,2,2,0,2,7,16,6,1,1,0,1,0,1,0,1,0,0,1
0,0,10,10,2,1,2,0,2,2,0,2,9,11,7,0,0,0,1,0,0,0,0,1,0,1
0,0,8,14,5,10,1,1,2,0,0,4,11,15,2,0,1,1,0,1,0,0,0,0,0,1
0,0,0,0,3,2,1,1,1,1,0,3,8,14,4,0,0,0,1,0,0,0,0,0,0,1
0,0,0,10,1,5,2,0,1,1,0,2,6,7,3,1,1,0,1,0,0,0,0,0,0,1
0,0,7,5,0,1,2,0,0,0,0,1,3,6,1,0,1,1,0,0,0,0,0,0,0,1
0,2,15,21,1,4,2,0,0,1,1,1,6,8,2,1,0,0,0,0,0,1,0,0,0,1
0,0,17,33,5,4,5,0,1,2,1,2,16,11,3,0,0,0,1,0,1,0,2,0,0,1
0,0,0,7,0,1,1,0,0,0,0,1,8,5,2,0,1,0,0,0,0,0,0,0,0,1
0,0,10,9,4,8,3,0,1,1,0,3,12,17,4,0,0,0,0,0,0,0,0,0,0,1
0,0,0,12,1,3,0,0,0,0,0,2,6,7,2,0,0,0,1,0,0,0,0,0,0,1
0,0,5,5,1,6,2,0,1,0,0,3,15,13,3,0,0,0,1,0,0,0,0,0,0,1
0,0,10,14,3,8,0,0,1,0,1,3,22,13,2,0,1,0,1,0,0,1,0,0,0,1
0,0,3,5,5,6,1,1,1,0,0,3,14,16,4,0,1,0,1,0,0,1,0,0,0,1
0,0,16,0,1,2,2,0,0,0,0,1,7,5,3,1,0,0,1,0,0,0,0,0,0,1
0,0,14,24,5,9,2,0,3,1,0,2,11,14,9,1,0,0,1,0,0,1,0,0,1,1
0,0,10,20,2,6,2,0,0,0,0,2,28,7,7,1,1,0,1,0,0,0,0,0,0,1
0,0,0,30,1,5,1,0,1,2,0,2,18,14,5,0,2,0,0,0,0,0,0,0,0,1
0,0,0,0,2,3,0,0,0,1,0,0,8,7,2,0,0,0,0,0,0,0,0,0,0,1
0,0,15,13,3,7,3,0,1,0,0,4,22,18,1,0,0,0,1,0,0,0,0,0,0,1
0,0,5,0,1,3,2,0,0,2,0,1,6,5,1,0,0,0,1,0,0,0,0,0,0,1
0,0,19,5,3,6,3,0,0,1,0,1,9,15,5,1,0,0,1,0,0,1,0,0,0,1
0,4,0,5,1,2,1,0,0,0,0,1,4,5,4,0,0,0,1,0,0,0,0,0,0,1
0,2,5,10,2,2,1,1,0,0,0,2,11,10,3,0,1,1,0,0,0,0,0,0,0,1
0,2,0,14,0,0,1,0,0,0,0,2,20,7,6,1,0,0,0,0,0,0,0,0,0,1
0,2,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1
0,0,21,28,2,2,1,0,0,0,0,0,12,11,4,0,0,0,1,0,0,0,1,0,0,1
0,2,0,5,2,0,1,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,0,0,0,1
0,0,5,12,3,6,6,0,1,0,0,2,17,16,7,1,0,0,1,0,0,0,0,0,0,1
0,0,12,0,2,4,0,0,0,0,1,2,22,14,4,1,0,0,1,0,0,0,0,0,0,1
0,1,0,0,1,2,1,0,0,0,0,2,7,3,1,0,0,0,1,0,0,0,0,0,0,1
0,0,7,0,2,3,1,0,0,1,0,3,12,13,5,0,1,0,0,0,0,0,0,0,0,1
0,0,17,21,3,7,1,0,0,1,0,2,13,12,5,1,0,0,1,0,0,0,0,0,0,1
0,0,10,2,2,2,0,0,0,2,1,2,13,17,3,1,0,0,1,0,0,1,0,0,0,1
0,4,0,12,2,6,0,0,0,0,1,2,10,3,4,0,0,0,1,0,0,0,0,0,0,1
0,0,21,35,3,8,2,0,0,0,1,2,13,15,4,0,0,0,1,0,0,0,1,0,0,1
0,0,24,13,2,6,3,0,1,0,0,2,9,12,5,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,2,2,0,0,0,0,0,1,8,6,0,0,0,0,0,0,0,0,0,0,0,1
0,3,3,0,1,1,0,0,1,0,0,2,5,6,2,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,1,0,0,1,1,0,1,8,6,3,1,1,0,0,0,0,0,0,0,0,1
0,0,21,1,4,4,4,0,0,0,0,2,11,10,4,0,0,0,1,0,0,1,0,0,0,1
0,0,0,17,0,1,2,0,0,2,0,2,9,6,4,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,3,0,2,9,7,2,0,1,1,1,0,0,0,0,0,0,1
0,1,0,15,2,2,4,0,0,1,1,2,11,11,5,1,0,0,1,0,0,0,0,0,0,1
0,0,0,3,0,5,2,0,1,0,0,2,8,10,1,0,1,0,0,0,0,0,0,0,0,1
0,0,21,10,1,1,0,0,1,0,0,1,3,9,4,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,3,7,1,0,0,1,0,3,6,20,3,0,0,0,0,0,0,0,0,0,0,1
0,2,5,5,0,2,0,1,1,2,0,2,5,5,4,0,1,0,1,0,0,0,0,0,0,1
0,0,12,13,2,6,1,0,0,0,0,2,8,10,2,1,0,0,1,0,0,0,0,0,0,1
0,0,10,0,1,3,2,1,0,1,0,3,4,3,4,1,0,0,1,0,0,0,0,0,0,1
0,0,10,24,6,3,0,0,0,0,0,2,8,9,6,1,0,0,1,0,0,0,1,0,0,1
0,0,15,10,4,5,2,0,1,0,0,1,14,16,2,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,2,2,1,0,0,0,0,3,9,13,1,1,1,0,0,0,0,0,0,0,0,1
0,0,22,21,4,7,1,0,0,0,0,3,15,16,2,0,0,0,1,0,0,0,0,0,0,1
0,0,0,24,1,3,0,0,0,0,0,2,24,11,2,0,0,0,1,0,0,0,0,0,0,1
0,0,6,0,2,3,4,0,0,0,0,2,12,3,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,13,2,4,7,0,0,0,2,2,4,7,3,0,0,0,1,0,0,0,0,0,0,1
0,2,5,0,2,3,3,0,0,0,0,2,15,10,1,0,0,0,1,0,0,0,0,0,0,1
0,0,3,0,2,3,3,0,0,0,0,2,8,7,3,0,0,0,1,0,0,0,0,0,0,1
0,0,0,14,2,3,3,0,0,0,0,1,3,8,4,0,0,0,1,0,0,0,0,0,0,1
0,0,35,9,0,9,2,0,2,0,0,2,13,16,5,1,1,0,0,0,0,0,0,0,0,1
0,0,9,7,2,3,2,0,0,0,1,1,4,7,0,0,1,0,1,0,0,0,0,0,0,1
0,0,18,14,1,3,0,0,0,0,0,2,11,7,3,1,1,0,0,0,0,0,0,0,0,1
1,5,15,7,1,5,1,0,0,1,0,2,2,12,0,0,1,0,1,0,0,0,0,0,0,1
0,0,9,0,4,4,1,0,1,0,1,2,7,11,3,1,0,0,1,0,0,0,0,1,0,1
0,0,7,7,1,3,2,0,0,0,0,2,6,5,3,0,0,0,0,0,0,0,0,0,0,1
0,0,19,14,4,6,4,0,1,1,0,2,16,12,3,0,0,0,1,0,0,1,0,0,0,1
0,0,0,14,1,1,2,0,0,0,0,3,4,4,1,0,1,0,0,0,0,0,0,0,0,1
0,0,12,21,3,10,1,0,1,0,0,1,21,12,3,1,0,0,1,0,0,0,1,0,0,1
0,0,13,0,1,2,2,1,0,1,0,2,11,7,3,1,1,0,1,0,0,0,0,0,0,1
0,0,20,1,5,7,5,1,0,1,1,3,19,13,4,1,0,0,1,0,0,1,0,0,0,1
0,0,9,21,4,4,3,0,0,0,1,3,13,15,8,0,0,0,1,0,0,0,2,0,0,1
0,0,12,17,1,3,3,0,0,0,0,1,9,9,0,1,1,0,1,0,0,0,1,0,0,1
0,0,18,12,1,5,2,0,1,0,0,2,14,21,3,0,0,0,0,0,0,0,0,0,0,1
0,0,16,5,0,4,0,0,0,0,0,0,7,5,2,1,0,1,0,0,0,0,0,0,0,1
0,0,1,10,2,3,0,0,1,2,0,3,14,13,1,1,0,0,1,0,0,0,0,0,0,1
0,0,5,5,1,4,1,0,0,0,1,2,1,13,2,0,0,0,0,0,0,0,0,0,0,1
0,4,0,3,1,1,1,0,0,0,0,2,1,7,1,0,1,0,0,0,0,0,0,0,0,1
0,0,10,10,1,5,0,0,0,0,0,2,10,8,5,1,0,0,1,0,0,1,0,0,0,1
0,0,17,26,1,6,2,0,0,1,0,2,6,12,6,1,1,0,0,0,0,0,0,0,0,1
0,0,0,18,0,0,0,0,2,1,0,3,12,9,3,1,0,0,1,0,0,0,0,0,0,1
0,0,10,3,4,5,2,0,0,0,0,3,13,15,2,0,0,0,0,0,0,1,0,0,0,1
0,0,0,5,0,1,1,0,1,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,1
0,0,0,15,0,2,0,0,0,1,0,1,13,10,4,1,0,0,0,0,0,0,0,0,0,1
0,2,10,1,3,1,4,0,1,1,0,3,10,12,5,0,1,0,1,0,0,0,0,0,0,1
0,0,9,0,0,2,0,0,1,0,0,2,4,8,4,1,0,0,0,0,0,0,0,0,0,1
0,0,0,17,2,5,0,0,0,2,0,3,11,10,7,1,0,0,0,0,0,0,1,0,0,1
0,0,15,21,4,3,5,0,0,0,0,2,14,16,2,0,0,0,1,0,0,0,0,0,0,1
0,1,5,0,1,4,0,1,1,1,0,2,4,8,4,0,1,0,0,1,0,0,0,0,0,1
0,0,9,8,1,2,0,0,0,0,0,1,11,9,0,0,0,0,1,0,0,0,0,0,0,1
0,2,4,0,3,2,3,0,1,1,2,2,8,18,2,0,1,0,0,0,0,0,0,0,0,1
0,0,11,0,2,3,1,0,1,1,0,2,12,12,2,0,1,1,0,1,0,0,0,0,0,1
0,0,19,5,1,2,1,0,0,0,0,2,17,15,2,0,0,0,1,0,0,0,0,0,0,1
0,2,0,0,2,2,1,1,0,2,0,2,4,5,3,0,0,1,0,0,0,0,0,0,0,1
0,0,5,38,5,9,3,0,0,1,1,3,11,16,3,0,0,0,0,0,0,1,0,0,0,1
0,0,8,3,1,2,1,0,0,1,1,1,2,4,2,1,0,0,1,0,0,0,1,0,0,1
0,0,0,0,0,2,1,0,0,1,0,2,5,11,1,1,0,0,1,0,0,0,0,0,0,1
0,0,36,3,3,4,4,0,0,1,0,2,13,7,5,0,1,0,1,0,0,1,0,0,0,1
0,0,5,15,1,1,1,0,0,0,0,2,10,6,1,0,0,0,1,0,0,1,0,0,0,1
0,0,7,5,3,3,2,1,0,2,0,3,22,9,11,1,1,0,1,0,0,0,0,0,0,1
0,0,0,5,1,2,0,0,0,1,0,0,8,5,1,1,1,0,0,0,0,0,0,0,0,1
0,0,23,6,2,2,3,0,3,0,0,2,6,8,3,0,0,0,1,0,0,1,0,0,0,1
0,2,0,0,2,2,0,0,0,0,0,1,6,6,3,0,1,0,0,0,0,0,0,0,0,1
0,0,3,0,0,2,0,0,0,0,0,1,14,6,1,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,1,3,1,0,0,0,0,2,8,7,2,1,0,0,1,0,0,0,0,0,0,1
0,0,8,7,2,3,1,0,1,1,0,1,8,8,3,0,0,1,0,0,0,0,0,0,0,1
0,0,13,28,1,1,4,0,0,2,0,1,8,3,2,1,1,0,0,0,0,0,1,0,0,1
0,0,7,29,4,9,1,0,2,1,1,2,15,16,4,1,1,0,0,0,0,0,1,0,0,1
0,0,8,39,3,8,0,0,0,0,0,3,13,18,3,0,0,0,1,0,0,0,1,0,0,1
0,0,12,9,4,6,4,0,0,0,0,1,12,16,6,0,0,0,1,0,0,0,1,0,0,1
0,0,1,0,1,2,1,0,0,1,0,3,4,8,4,1,1,0,1,0,0,0,0,0,0,1
0,0,10,11,1,4,2,0,0,1,1,3,8,14,4,0,0,0,1,0,0,0,0,0,0,1
0,0,6,16,3,5,4,0,1,1,0,3,11,14,1,0,1,0,1,0,0,1,0,0,0,1
0,0,23,15,4,7,3,0,2,1,0,2,8,18,5,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,1,1,2,5,5,1,0,1,0,1,0,0,0,0,0,0,1
0,0,0,5,4,4,1,0,0,0,0,3,8,12,5,0,1,0,1,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,1
0,0,7,41,0,6,0,0,2,1,0,2,14,15,5,1,0,0,0,0,0,0,0,0,0,1
0,0,5,7,2,3,0,0,0,0,0,2,13,7,2,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0,0,4,1,0,0,0,0,2,12,11,3,0,0,0,0,0,0,0,0,0,0,1
0,2,4,21,1,6,0,0,0,1,0,3,13,21,0,0,1,0,1,0,0,1,0,0,0,1
0,0,22,15,5,6,3,0,1,0,1,4,16,17,8,0,1,0,1,0,0,1,2,0,0,1
0,0,0,6,1,4,0,0,1,1,0,2,6,6,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,2,0,1,1,0,1,0,1,7,5,3,1,0,0,1,0,0,0,0,0,0,1
0,0,5,0,0,2,0,0,0,0,0,2,6,5,2,1,0,0,0,0,0,0,0,0,0,1
0,0,0,8,2,3,2,0,1,1,0,0,5,4,3,0,1,0,0,0,0,0,0,0,0,1
1,0,5,0,1,1,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,1,0,0,0,1
0,0,24,7,4,10,5,0,0,0,3,4,10,14,5,0,1,0,1,0,0,1,0,0,0,1
0,1,5,8,0,2,1,0,1,0,1,2,6,8,3,1,0,1,0,1,0,0,0,0,0,1
0,2,3,5,1,1,1,0,0,1,0,1,12,4,1,0,0,0,0,0,0,0,0,0,0,1
0,0,5,0,1,1,2,0,0,0,0,0,5,8,3,0,0,0,1,0,0,0,0,0,0,1
0,0,23,25,2,3,3,0,0,0,0,2,11,10,2,0,0,0,1,0,0,2,0,0,0,1
0,0,0,0,0,3,0,0,0,1,0,2,7,8,3,0,0,0,1,0,0,0,0,0,0,1
0,0,11,12,2,3,1,0,0,0,0,3,16,12,0,1,0,0,1,0,0,0,0,0,0,1
0,0,5,7,3,9,0,0,1,1,1,1,10,14,5,0,0,0,0,0,0,0,1,0,0,1
0,0,14,16,2,2,2,0,0,1,0,2,12,16,3,0,1,0,1,0,0,0,0,0,0,1
0,0,5,4,3,2,1,0,0,0,0,1,4,7,2,0,0,0,1,0,0,1,1,0,0,1
0,6,15,0,1,5,2,0,0,1,0,1,8,11,5,0,1,0,0,0,0,0,0,0,0,1
0,16,43,20,2,3,2,0,1,0,0,1,14,13,1,0,2,0,1,1,0,2,0,0,0,1
0,0,13,5,1,3,2,0,0,0,0,4,17,8,2,0,0,0,1,0,0,0,0,0,0,1
0,0,0,10,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1
0,0,7,0,1,0,1,0,1,1,0,2,7,9,4,0,1,0,1,0,0,0,0,0,0,1
0,2,0,7,4,2,0,0,0,2,0,2,4,8,4,1,1,0,0,0,0,0,0,0,0,1
0,0,14,0,1,3,1,0,2,2,0,3,6,8,2,0,0,0,1,0,0,0,0,0,0,1
0,0,17,9,2,4,4,0,0,1,0,2,14,10,7,1,0,0,1,0,0,0,1,0,0,1
0,2,28,3,1,6,3,0,0,2,0,4,10,9,4,1,1,0,1,0,0,0,0,0,0,1
0,0,19,20,1,3,2,0,0,0,0,2,17,16,4,0,1,0,1,0,0,0,0,0,0,1
0,0,9,11,2,4,2,0,0,0,0,3,19,9,4,0,0,0,1,0,0,0,0,0,0,1
0,0,5,10,0,0,1,0,0,0,0,1,10,9,1,0,0,0,1,0,0,0,0,0,0,1
0,0,6,19,5,4,3,0,1,1,0,2,6,11,3,0,1,0,1,0,0,0,1,0,0,1
0,0,9,3,0,3,0,0,0,1,0,3,16,12,0,0,1,0,1,0,0,0,0,0,0,1
0,0,0,12,3,3,0,0,1,1,0,3,5,7,1,0,0,0,1,0,0,0,0,0,0,1
0,0,9,7,0,1,1,0,0,1,0,4,11,11,3,1,0,0,1,0,0,0,0,0,0,1
0,0,18,25,1,3,1,0,0,1,0,2,19,17,3,0,1,0,1,0,0,0,0,0,0,1
0,0,6,12,2,8,1,0,1,1,1,3,6,14,6,1,1,0,0,0,0,0,0,0,0,1
0,0,0,0,2,2,2,0,0,0,2,2,4,8,1,0,0,0,1,0,0,0,0,0,0,1
0,0,6,10,2,5,1,0,1,1,0,2,9,10,4,1,1,0,0,0,0,0,1,0,0,1
0,0,10,5,6,6,3,0,0,1,0,3,16,12,3,1,0,0,1,0,0,1,0,0,0,1
0,0,14,9,1,3,0,0,2,2,0,2,12,11,3,1,0,0,0,0,0,0,0,0,0,1
0,0,21,25,6,6,2,0,0,0,0,1,13,13,5,0,0,0,1,0,0,1,1,0,0,1
0,0,5,4,3,4,0,0,0,0,2,2,4,6,4,0,0,0,1,0,0,0,1,0,0,1
0,0,10,20,2,1,2,0,0,1,0,3,8,11,1,1,1,0,1,0,0,0,0,0,0,1
0,0,9,10,0,1,1,0,0,0,0,2,17,16,2,0,0,0,1,0,0,0,0,0,0,1
0,2,8,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1
0,0,38,1,2,4,0,0,0,0,0,1,11,10,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,2,4,1,0,0,1,0,2,3,5,2,1,1,0,0,0,0,0,0,0,0,1
0,0,0,3,1,3,1,0,1,0,0,2,2,4,6,0,0,0,1,0,0,0,0,0,0,1
0,0,7,0,0,2,0,0,1,0,0,2,4,6,2,0,1,0,0,0,0,0,0,0,0,1
0,0,5,5,3,3,0,0,0,0,0,2,10,9,3,0,0,0,0,0,0,0,0,0,0,1
0,0,7,8,2,2,2,0,1,0,0,3,5,7,6,0,0,0,1,0,0,1,0,0,0,1
0,0,0,11,2,4,1,0,0,1,1,1,19,13,3,0,0,0,1,0,0,0,0,0,0,1
0,3,0,4,3,3,1,0,1,1,0,1,9,10,4,0,0,0,1,0,0,0,0,0,0,1
0,4,0,5,1,6,0,0,0,0,1,1,7,5,3,1,1,0,0,0,0,0,0,0,0,1
0,0,7,14,3,5,3,0,0,1,0,3,12,14,4,0,0,0,1,0,0,1,1,0,0,1
0,0,10,0,1,3,5,0,1,0,0,1,7,3,1,0,0,1,1,0,0,1,0,1,0,1
0,0,15,0,1,3,0,1,0,2,0,2,6,10,4,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,1,0,1,1,11,5,2,0,1,0,0,0,0,0,0,0,0,1
0,0,10,16,3,3,1,0,0,0,0,3,9,5,4,0,1,0,0,0,0,0,1,0,0,1
0,0,0,10,0,3,0,0,0,1,0,2,6,11,2,0,1,0,1,0,0,0,0,0,0,1
0,0,13,12,3,9,3,0,1,0,2,2,12,13,4,0,1,0,1,1,0,1,0,0,0,1
0,0,3,1,3,4,1,0,0,1,1,1,10,7,1,1,0,0,0,0,0,0,0,0,0,1
0,0,7,12,2,2,1,0,0,0,0,2,12,10,3,1,0,0,1,0,0,0,1,0,0,1
0,2,0,0,2,4,1,0,0,0,0,2,3,7,3,0,0,0,1,0,0,0,0,0,0,1
0,0,0,7,2,4,0,0,1,0,0,2,4,5,2,0,0,0,0,0,0,0,1,0,0,1
0,0,22,9,0,2,0,0,2,0,0,2,7,6,5,0,0,0,1,0,0,0,0,0,0,1
0,0,7,5,2,6,1,0,1,1,0,2,3,5,2,1,0,0,0,0,0,0,0,0,0,1
0,0,11,12,5,5,3,0,0,0,1,2,15,14,5,0,0,1,1,0,0,0,0,0,0,1
0,0,9,31,3,4,1,0,0,0,0,3,22,15,4,0,0,0,1,0,0,0,2,0,0,1
0,0,29,10,4,3,3,0,2,0,0,1,14,11,2,0,1,0,1,1,0,0,0,0,0,1
0,0,17,49,0,3,2,0,2,2,0,2,15,22,4,1,0,0,1,0,0,0,0,0,0,1
0,0,17,0,1,0,0,0,0,0,0,2,11,6,1,0,0,0,0,0,0,0,0,0,0,1
0,6,9,5,5,5,1,0,0,1,0,2,8,10,5,0,1,0,0,0,0,0,1,0,0,1
0,2,0,32,2,7,3,0,1,0,1,2,3,4,5,0,0,0,0,0,0,0,2,1,0,1
0,0,19,5,4,3,3,0,1,2,0,2,9,9,3,1,0,0,1,0,0,0,1,1,0,1
0,0,44,19,2,4,3,0,0,0,0,3,15,13,4,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,2,1,1,0,1,0,0,1,14,6,1,0,1,0,1,0,0,0,0,1,0,1
0,3,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1
0,2,5,7,1,3,0,0,1,1,1,2,5,4,1,0,0,0,0,0,0,0,0,0,0,1
0,0,11,0,4,8,0,0,0,2,0,3,10,15,3,1,0,0,1,0,0,1,0,0,0,1
0,0,0,0,1,1,4,0,0,0,0,2,6,5,0,0,0,0,0,0,0,0,0,0,0,1
0,0,38,24,1,9,2,0,0,0,2,2,12,14,4,0,0,0,1,0,0,0,1,0,0,1
0,0,10,5,0,1,1,0,0,0,0,1,9,4,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,5,0,1,1,0,0,0,0,2,6,7,4,0,0,0,1,0,0,0,0,0,0,1
0,0,20,9,3,5,3,2,1,1,1,2,8,16,7,0,0,0,0,0,0,1,0,1,0,1
0,0,14,8,1,1,1,0,0,0,1,0,5,5,5,1,0,0,1,0,0,0,0,0,0,1
0,0,22,1,0,5,4,0,0,0,0,2,11,7,5,0,1,0,0,0,0,0,0,0,0,1
0,0,9,8,1,1,2,0,0,1,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,9,2,1,1,0,0,0,0,2,7,4,0,0,0,0,1,0,0,0,1,0,0,1
0,2,17,5,2,4,0,0,1,0,0,2,6,10,2,0,0,0,1,0,0,1,0,0,0,1
0,17,3,0,0,1,1,0,0,0,0,1,5,1,1,0,1,0,0,0,0,0,0,0,0,1
0,0,13,7,1,3,3,0,1,0,0,2,5,9,8,0,0,0,1,0,0,0,0,0,0,1
0,0,0,7,2,0,1,0,0,0,0,3,5,5,3,0,0,0,1,0,0,0,1,0,0,1
0,0,6,10,1,5,2,0,0,0,0,1,18,22,5,1,1,0,1,0,0,0,0,0,0,1
0,0,5,19,0,2,1,0,1,0,0,2,6,10,4,0,0,0,1,0,0,0,0,0,0,1
0,0,0,7,1,0,1,0,0,0,0,1,4,3,1,0,1,0,1,0,0,0,0,0,0,1
2,0,7,3,1,3,2,0,0,2,0,2,10,11,2,1,0,0,0,0,0,0,0,0,0,1
0,10,0,0,0,2,1,0,1,0,0,2,8,8,0,0,0,0,1,0,0,0,0,0,0,1
0,0,7,7,0,3,0,0,0,0,0,1,7,3,3,0,1,0,0,0,0,0,0,0,0,1
0,0,0,8,3,3,0,0,0,0,1,2,7,12,3,0,1,0,0,0,0,0,1,0,0,1
0,0,3,0,1,4,2,0,0,2,0,3,11,7,5,1,0,0,0,0,0,0,0,0,0,1
0,0,10,33,3,10,4,0,1,0,0,1,14,18,1,0,0,0,1,0,1,0,2,0,0,1
0,0,0,12,1,1,2,0,0,1,0,2,9,8,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,4,0,0,0,1,1,1,3,9,1,0,1,0,1,0,0,0,0,0,0,1
0,0,17,2,5,2,0,0,1,0,1,2,17,9,3,0,1,0,1,0,0,0,0,1,0,1
0,0,5,0,0,1,0,0,0,0,0,2,7,6,2,0,0,0,1,0,0,0,0,0,0,1
0,2,10,0,1,2,1,0,1,0,0,2,10,17,1,0,1,0,0,0,0,0,0,0,0,1
0,0,40,0,3,6,1,0,0,2,1,1,10,13,4,1,0,0,1,0,0,0,0,0,0,1
0,0,0,10,0,1,0,0,0,0,0,2,9,8,2,1,0,0,1,0,0,0,0,0,0,1
0,0,10,10,2,2,0,0,0,1,1,2,7,7,4,0,0,0,1,0,0,0,0,0,0,1
0,0,10,14,2,5,3,0,0,2,0,2,10,8,1,1,1,0,0,0,0,0,1,0,0,1
0,0,9,5,3,4,2,0,1,0,1,1,6,4,2,0,1,0,1,0,0,1,0,0,0,1
0,0,5,24,1,3,2,0,0,0,0,0,25,13,1,1,1,0,0,0,0,1,0,0,0,1
0,0,0,15,0,2,0,0,0,0,0,2,4,4,1,1,1,0,0,0,0,0,0,0,0,1
0,0,14,15,3,5,1,0,0,2,0,1,8,8,3,1,0,0,1,0,0,0,1,0,0,1
0,0,0,1,1,5,0,0,1,0,0,1,8,13,3,0,0,0,1,0,0,0,0,0,0,1
0,0,10,10,0,1,0,0,0,0,1,3,4,5,3,1,1,0,0,0,0,0,0,0,0,1
0,6,7,0,2,6,1,0,2,0,0,3,9,5,5,0,1,0,0,0,0,0,0,0,0,1
0,0,3,7,0,3,1,0,0,0,0,0,16,12,2,1,1,0,1,0,0,0,0,0,0,1
4,0,34,13,2,5,3,0,0,0,0,2,17,15,6,0,0,0,1,0,0,1,0,0,0,1
0,0,10,0,0,2,0,0,0,1,0,1,3,4,3,0,1,0,1,0,0,0,0,0,0,1
0,4,5,31,3,6,4,0,0,0,0,1,10,15,2,0,1,0,0,0,0,0,1,0,0,1
2,0,14,0,3,2,1,0,1,0,0,3,4,7,3,0,0,0,0,1,0,1,0,0,0,1
2,6,25,3,6,7,4,0,0,0,0,2,5,15,6,0,1,0,1,0,0,3,0,0,0,1
0,0,18,7,5,5,5,0,0,0,1,4,10,18,4,0,1,0,0,0,0,0,0,0,0,1
0,0,19,12,3,3,1,1,1,2,1,1,4,9,4,0,0,0,0,0,0,1,1,0,0,1
0,6,5,10,3,3,1,0,0,1,1,3,12,10,3,0,0,0,1,0,0,0,0,0,0,1
0,21,0,0,1,1,1,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1
0,2,4,0,2,2,4,0,0,0,1,2,7,3,1,0,0,0,0,0,0,1,0,0,0,1
0,0,34,15,2,7,1,0,2,0,0,3,10,16,3,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,3,3,1,0,1,2,0,1,6,8,3,0,0,0,0,0,0,0,0,0,0,1
0,0,14,29,1,3,5,0,0,0,0,1,13,5,2,0,1,0,1,0,0,0,0,0,0,1
